kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
7552344,K00888.01,,FALSE POSITIVE,0,0,1,0,0,1.000747038,169.974229,0,,0.908,0.9967,,1823.5,0.047993,1.32454,LS+MCMC,4.14,0.0175,77.28,1620,1635.2,4.12,5472,4.499,-0.54,0.79,0.718,,15.419
757450,K00889.01,Kepler-75 b,CONFIRMED,0.999,0,0,0,0,8.884922995,169.991686,0,,0.069,2.07004,,16053.4,0.114124,11.62061,LS+MCMC,10.51,0.0786,89.89,770,83.21,36.466,5332,4.5,-0.08,0.843,0.821,,15.264
7585481,K00890.01,Kepler-714 b,CONFIRMED,1,0,0,0,0,8.09888906,176.623731,0,,0.018,4.20241,,6911.1,0.076211,1.14941,LS+MCMC,8.95,0.0832,89.93,986,223.19,15.8546,6214,4.442,0.07,1.076,1.169,,15.261
11086270,K00124.02,Kepler-110 c,CONFIRMED,1,0,0,0,0,31.71981013,142.82083,0,,0.125,4.819,,363.4,0.017414,2.4614,LS+MCMC,3.09,0.1975,89.86,743,71.97,50.78,5869,4.024,-0.16,1.626,1.019,,12.935
7663691,K00891.01,Kepler-715 b,CONFIRMED,1,0,0,0,0,10.00653012,176.96898,0,,0.862,5.344,,936.1,0.032174,0.1029,LS+MCMC,3.52,0.0933,83.94,876,139.21,8.17,6063,4.47,-0.02,1.001,1.079,,15.063
7678434,K00892.01,Kepler-716 b,CONFIRMED,1,0,0,0,0,10.37168928,172.61729,0,,0.537,3.035,,1254.9,0.033023,2.15323,LS+MCMC,3.2,0.0873,88.66,720,63.68,23,5121,4.457,0.18,0.888,0.822,,15.193
9766437,K00949.01,Kepler-739 b,CONFIRMED,1,0,0,0,0,12.53248222,170.76535,0,,0.668,4.0168,,1145.9,0.032795,0.79997,LS+MCMC,3.24,0.1054,87.96,775,85.15,18.8,5997,4.522,-0.22,0.904,0.991,,15.485
9772531,K00950.01,,CANDIDATE,0.993,0,0,0,0,31.20169247,183.4076137,0,,0.001,2.15663,,34513.7,0.169571,41.97515,LS+MCMC,8.31,0.1498,90,286,1.59,129.27,3748,4.796,-0.3,0.449,0.461,,15.798
9775938,K00951.01,Kepler-258 b,CONFIRMED,1,0,0,0,0,13.19720694,171.545479,0,,0.568,3.4872,,2141.4,0.043296,1.76179,LS+MCMC,4.18,0.1027,88.71,642,40.03,25.31,4954,4.462,0.44,0.885,0.827,,15.223
9775938,K00951.02,Kepler-258 c,CONFIRMED,0.982,0,0,0,0,33.6528474,147.8025,0,,0.567,3.9616,,1140.8,0.031582,2.92104,LS+MCMC,3.05,0.1916,89.42,470,11.5,55.9,4954,4.462,0.44,0.885,0.827,,15.223
9787239,K00952.01,Kepler-32 b,CONFIRMED,1,0,0,0,0,5.90127815,171.40674,0,,0.03,2.1979,,1525.2,0.035599,5.20598,LS+MCMC,1.94,0.051,89.92,514,16.54,21.241,3731,4.75,-0.02,0.498,0.509,,15.801
9787239,K00952.02,Kepler-32 c,CONFIRMED,1,0,0,0,0,8.75209691,170.63671,0,,0.017,2.3742,,1367.6,0.0337,6.09386,LS+MCMC,1.83,0.0664,89.97,451,9.76,29.11,3731,4.75,-0.02,0.498,0.509,,15.801
11673674,K00133.01,,FALSE POSITIVE,0,0,1,1,1,4.618767792,133.386535,0,,0.766,5.9957,,4399.1,0.066285,0.07842,LS+MCMC,7.48,0.0531,80.11,1170,442.78,4.455,6013,4.381,-0.3,1.033,0.938,,13.652
5802246,K01044.01,,FALSE POSITIVE,0,0,1,1,0,0.525154153,133.744359,0,,1.226,2.1441,,747.5,0.255581,0.164,LS+MCMC,23.61,0.0119,23.56,2073,4391.51,1.337,5582,4.497,-0.3,0.846,0.819,,15.058
6066403,K01045.01,,FALSE POSITIVE,0,0,0,1,1,1.303861044,134.212059,0,,1.258,4.0541,,598.2,0.282709,0.03107,LS+MCMC,27.85,0.0224,26.7,1610,1595.19,1.408,5758,4.475,-0.24,0.902,0.887,,13.555
5988031,K01047.01,,FALSE POSITIVE,0,0,0,1,0,2.55549176,134.50078,0,,1.228,9.083,,113.8,0.237273,0.00596,LS+MCMC,23.35,0.036,15.02,1312,701.68,1.272,5948,4.508,-0.26,0.901,0.954,,14.554
5820218,K01048.01,,FALSE POSITIVE,0,0,0,1,0,3.411758679,133.18086,0,,1.213,3.158,,570.6,0.240197,0.0241,LS+MCMC,14.71,0.0372,60.41,684,51.85,2.46,3995,4.71,-0.1,0.561,0.582,,15.258
5876368,K01049.01,,FALSE POSITIVE,0,0,1,1,1,0.525426427,133.187901,0,,0.113,1.0801,,324.6,0.016596,3.76613,LS+MCMC,1.45,0.0122,88.3,2069,4349.62,3.802,5791,4.575,-0.38,0.802,0.889,,14.797
5130369,K00140.01,,FALSE POSITIVE,0,0,1,1,1,19.97867,137.17061,0,,0.923,10.168,,944.3,0.033104,0.01637,LS+MCMC,6.85,0.1881,82.44,1351,788.02,7.02,9651,4.229,0.07,1.895,2.219,,13.849
5809890,K01050.01,Kepler-755 b,CONFIRMED,1,0,0,0,0,1.269091415,133.343682,0,,0.412,1.4647,,340.9,0.016909,2.78725,LS+MCMC,1.41,0.0214,86.18,1331,740.47,6.19,5041,4.576,0.02,0.766,0.807,,13.999
3120276,K01111.01,,FALSE POSITIVE,0,0,0,1,1,10.26547688,136.49663,0,,0.69,3.733,,399.6,0.019462,0.70563,LS+MCMC,1.81,0.0909,87.49,770,83.13,15.78,5699,4.553,-0.1,0.853,0.95,,15.212
9110357,K00016.01,,FALSE POSITIVE,0,0,1,1,1,0.895277575,133.411986,0,,0.928,2.711,,534.5,0.025524,0.07361,LS+MCMC,9.27,0.0231,50.55,4253,77480.31,1.461,8040,3.707,-0.08,3.325,2.053,,13.574
5735762,K00148.02,Kepler-48 c,CONFIRMED,1,0,0,0,0,9.673958488,125.339418,0,,0.194,3.2641,,952.7,0.027629,2.41318,LS+MCMC,2.63,0.0845,89.51,736,69.42,22.85,5192,4.489,0.18,0.873,0.856,,13.04
3109930,K01112.01,Kepler-1736 b,CONFIRMED,0.931,0,0,0,0,37.8102649,158.35799,0,,0.061,8.733,,570.3,0.021892,0.50837,LS+MCMC,2.33,0.2188,89.9,566,24.27,33.74,6085,4.451,-0.28,0.973,0.976,,14.633
2854914,K01113.01,Kepler-268 b,CONFIRMED,1,0,0,0,0,25.93406406,149.76273,0,,0.014,4.6142,,414.5,0.018556,2.35284,LS+MCMC,2.48,0.1749,89.98,695,55.1,43.73,5952,4.287,0.06,1.225,1.059,,13.703
2854914,K01113.02,Kepler-268 c,CONFIRMED,0.912,0,0,0,0,83.4463485,158.68061,0,,0.058,6.536,,503,0.020442,2.66615,LS+MCMC,2.73,0.3813,89.97,471,11.59,99.38,5952,4.287,0.06,1.225,1.059,,13.703
3337425,K01114.01,,FALSE POSITIVE,0,0,0,1,1,7.04710032,139.79737,0,,1.195,2.926,,400.9,0.216054,0.03036,LS+MCMC,25.2,0.071,73.88,986,223.84,4.3,5766,4.363,0,1.068,0.96,,14.928
10874614,K00017.01,Kepler-6 b,CONFIRMED,0.987,0,0,0,0,3.234699282,121.4865708,0,,0.079,3.59385,,10558.7,0.092633,0.76885,LS+MCMC,13.06,0.0435,89.4,1356,797.62,7.52,5640,4.236,0.34,1.291,1.047,,13.303
12252424,K00153.01,Kepler-113 c,CONFIRMED,1,0,0,0,0,8.925079516,139.71389,0,,0.74,2.6766,,977.5,0.031128,1.46032,LS+MCMC,2.36,0.0763,87.69,628,36.89,18.32,4728,4.628,0.04,0.693,0.768,,13.461
3348082,K01196.02,Kepler-274 b,CONFIRMED,0.971,0,0,0,0,11.63486009,140.50071,0,,0.053,5.466,,292.3,0.015413,0.62776,LS+MCMC,2.61,0.1011,89.82,961,201.96,16.5,5570,4.066,0.16,1.548,1.019,,15.035
3348082,K01196.03,Kepler-274 c,CONFIRMED,0.912,0,0,0,0,33.1981761,142.09873,0,,0.826,4.709,,336.7,0.018978,0.56912,LS+MCMC,3.21,0.2034,88.53,678,49.9,32.1,5570,4.066,0.16,1.548,1.019,,15.035
3853673,K01197.01,,FALSE POSITIVE,0,0,1,1,0,0.643794198,133.984483,0,,1.193,1.5662,,456.7,0.215255,0.12656,LS+MCMC,19.51,0.0142,31.89,2011,3852.91,1.405,5958,4.561,-0.42,0.83,0.917,,15.103
3447722,K01198.01,Kepler-275 c,CONFIRMED,0.986,0,0,0,0,16.08832318,139.49184,0,,0.648,5.731,,597.8,0.023572,0.36003,LS+MCMC,3.42,0.1281,87.82,875,138.64,17.02,6157,4.224,-0.08,1.33,1.08,,15.319
3447722,K01198.02,Kepler-275 b,CONFIRMED,0.994,0,0,0,0,10.30067919,142.74251,0,,0.004,4.885,,271.8,0.015115,0.78116,LS+MCMC,2.2,0.0951,89.99,1015,251.55,16.36,6157,4.224,-0.08,1.33,1.08,,15.319
8509361,K01280.01,,FALSE POSITIVE,0,0,0,1,1,6.0990118,135.52357,0,,0.688,3.6112,,227.5,0.014675,0.45872,LS+MCMC,3.16,0.067,85.92,1374,842.53,9.66,5743,3.881,-0.2,1.971,1.077,,13.951
8191672,K00018.01,Kepler-5 b,CONFIRMED,0.754,0,1,0,0,3.548465446,122.9014315,0,,0.075,4.56904,,7251.5,0.078272,0.3962,LS+MCMC,14.92,0.05,89.33,1640,1708.28,6.4128,6290,4.074,0.04,1.746,1.319,,13.369
6541920,K00157.05,Kepler-11 g,CONFIRMED,0.997,0,0,0,0,118.3786735,287.28744,0,,0.011,9.5574,,1083.3,0.029761,1.24871,LS+MCMC,3.4,0.4596,89.99,376,4.75,97.44,5657,4.364,0,1.046,0.921,,13.709
8742590,K01281.01,Kepler-1742 b,CONFIRMED,0.989,0,0,0,0,49.4781446,141.82465,0,,0.048,2.493,,496.6,0.020297,28.51104,LS+MCMC,1.88,0.2587,89.98,462,10.73,154.5,5776,4.554,-0.18,0.849,0.939,,14.427
8822366,K01282.01,Kepler-805 b,CONFIRMED,0.998,0,0,0,0,30.8639476,162.88077,0,,0.907,8.864,,256.5,0.017519,0.03676,LS+MCMC,3.01,0.1978,85.76,743,72.05,12.28,5977,4.08,-0.04,1.571,1.081,,12.547
8700771,K01283.01,Kepler-806 b,CONFIRMED,0.998,0,0,0,0,8.0922105,138.04535,0,,0.951,5.7696,,65.3,0.009433,0.01516,LS+MCMC,1.44,0.0764,75.28,1089,331.65,3.74,5774,4.106,-0.26,1.395,0.907,,11.731
10960993,K01284.01,,FALSE POSITIVE,0,0,1,0,1,3.117087797,134.684738,0,,1.255,3.06941,,12152.1,0.396147,0.23286,LS+MCMC,88.51,0.0471,75.25,1842,2725.12,4.927,6338,3.973,0.08,2.046,1.434,,11.397
5164255,K00824.01,Kepler-693 b,CONFIRMED,1,0,0,0,0,15.37562369,173.61402,0,,0.692,3.3169,,15337,0.12103,2.43887,LS+MCMC,11.01,0.1121,88.73,600,30.54,31.24,4986,4.496,0.16,0.833,0.793,,16.422
5252423,K00825.01,Kepler-237 c,CONFIRMED,1,0,0,0,0,8.10363271,176.9486,0,,0.047,3.161,,887.9,0.026361,2.33533,LS+MCMC,2.11,0.0712,89.87,687,52.82,20.09,4861,4.574,-0.08,0.732,0.733,,15.289
5252423,K00825.02,Kepler-237 b,CONFIRMED,1,0,0,0,0,4.71510843,134.96178,0,,0.258,2.506,,417.5,0.018268,2.42359,LS+MCMC,1.46,0.0496,88.96,823,108.84,14.18,4861,4.574,-0.08,0.732,0.733,,15.289
5272878,K00826.01,Kepler-694 b,CONFIRMED,1,0,0,0,0,6.365839713,171.13575,0,,0.524,2.9721,,780.7,0.026275,1.41102,LS+MCMC,2.44,0.0659,87.92,914,165.33,14.46,5776,4.554,-0.18,0.849,0.939,,15.09
5283542,K00827.01,,FALSE POSITIVE,0.037,0,0,1,0,5.97581754,174.77602,0,,0.941,3.065,,962.4,0.035468,0.14724,LS+MCMC,3.86,0.066,81.71,1047,284.25,6.53,6108,4.471,-0.08,0.997,1.072,,15.546
5287983,K00828.01,,FALSE POSITIVE,0,0,1,1,0,2.507089906,171.002455,0,,1.255,2.0067,,1339.2,0.295115,0.11003,LS+MCMC,30.26,0.0365,67.79,1326,730.47,3.32,5926,4.506,-0.04,0.939,1.03,,15.555
5358241,K00829.01,Kepler-53 b,CONFIRMED,1,0,0,0,0,18.64932728,174.771,0,,0.08,4.4056,,893.6,0.027096,1.97596,LS+MCMC,3.12,0.139,89.86,701,57.13,33.12,5775,4.405,0.16,1.053,1.026,,15.386
7678434,K00892.02,Kepler-716 c,CONFIRMED,1,0,0,0,0,3.96996298,137.75447,0,,0.836,1.1757,,299.2,0.018305,4.07984,LS+MCMC,1.78,0.046,86.81,992,229.37,15.04,5121,4.457,0.18,0.888,0.822,,15.193
7685981,K00893.01,Kepler-717 b,CONFIRMED,1,0,0,0,0,4.40841331,172.18582,0,,0.899,5.012,,549.4,0.025379,0.03994,LS+MCMC,2.66,0.052,74.9,1139,398,3.45,6007,4.457,-0.24,0.961,0.968,,15.662
7708215,K00894.01,,FALSE POSITIVE,0,0,1,1,1,7.9426176,174.52563,0,,0.942,6.703,,1590.7,0.046289,0.02282,LS+MCMC,4.68,0.0789,77.16,878,140.57,4.238,5811,4.521,0.07,0.926,1.036,,15.26
7767559,K00895.01,,FALSE POSITIVE,0.228,0,1,0,0,4.409409243,171.89433,0,,0.028,3.8636,,12861,0.10287,0.8699,LS+MCMC,10.95,0.0491,89.83,1101,347.06,9.6337,5600,4.368,-0.26,0.975,0.811,,15.403
7825899,K00896.01,Kepler-248 c,CONFIRMED,1,0,0,0,0,16.23947096,175.569907,0,,0.043,4.0374,,2590.7,0.045252,2.37192,LS+MCMC,4.14,0.1229,89.92,598,30.14,32.1,5191,4.564,0.34,0.837,0.937,,15.258
7825899,K00896.02,Kepler-248 b,CONFIRMED,1,0,0,0,0,6.308201629,174.047661,0,,0.03,2.9785,,1328.5,0.032418,2.21701,LS+MCMC,2.96,0.0654,89.9,819,106.44,16.707,5191,4.564,0.34,0.837,0.937,,15.258
7825899,K00896.03,,CANDIDATE,1,0,0,0,0,28.8672107,156.19578,0,,0.041,3.782,,347.1,0.016563,4.71827,LS+MCMC,1.51,0.1803,89.96,493,14,59.2,5191,4.564,0.34,0.837,0.937,,15.258
9787239,K00952.03,Kepler-32 d,CONFIRMED,1,0,0,0,0,22.78078241,155.20408,0,,0.008,3.3002,,1925.1,0.039959,6.01274,LS+MCMC,2.17,0.1256,89.99,328,2.73,54.84,3731,4.75,-0.02,0.498,0.509,,15.801
9787239,K00952.04,Kepler-32 e,CONFIRMED,0.968,0,0,0,0,2.896005211,133.61228,0,,0.082,1.6776,,614.1,0.022623,5.49551,LS+MCMC,1.23,0.0318,89.65,652,42.53,13.46,3731,4.75,-0.02,0.498,0.509,,15.801
9787239,K00952.05,Kepler-32 f,CONFIRMED,0.996,0,0,0,0,0.742957911,133.27936,0,,0.162,0.6688,,843.3,0.027073,22.01871,LS+MCMC,1.47,0.0128,88.93,1026,262.51,8.63,3731,4.75,-0.02,0.498,0.509,,15.801
9820483,K00953.01,Kepler-740 b,CONFIRMED,1,0,0,0,0,3.584101048,170.427829,0,,0.045,2.7316,,2608.1,0.046303,1.70266,LS+MCMC,4.66,0.0462,89.76,1131,386.66,10.4957,5739,4.518,0.1,0.922,1.021,,15.954
9823457,K00954.01,Kepler-259 b,CONFIRMED,1,0,0,0,0,8.11528727,174.52257,0,,0.916,3.211,,834.9,0.031988,0.22536,LS+MCMC,3.1,0.0785,84.3,879,140.92,9.22,5926,4.532,-0.2,0.887,0.978,,15.219
9823457,K00954.02,Kepler-259 c,CONFIRMED,1,0,0,0,0,36.9250409,174.22246,0,,0.838,4.9381,,902,0.031099,0.56084,LS+MCMC,3.01,0.2155,88.6,530,18.7,34.3,5926,4.532,-0.2,0.887,0.978,,15.219
9825625,K00955.01,Kepler-741 b,CONFIRMED,1,0,0,0,0,7.03902016,175.73059,0,,0.015,3.8633,,529.8,0.021176,1.09896,LS+MCMC,2.45,0.0744,89.94,1051,288.92,14.225,6321,4.434,-0.16,1.058,1.108,,15.067
5809890,K01050.02,Kepler-755 c,CONFIRMED,1,0,0,0,0,2.853133997,133.79678,0,,0.698,1.465,,277.1,0.016317,3.11386,LS+MCMC,1.36,0.0367,86.37,1016,251.77,11.02,5041,4.576,0.02,0.766,0.807,,13.999
6131236,K01051.01,Kepler-1734 b,CONFIRMED,1,0,0,0,0,6.79685353,138.11324,0,,0.62,3.1702,,393.1,0.019,0.95531,LS+MCMC,2.01,0.0714,87.32,985,222.91,13.26,6061,4.486,-0.1,0.97,1.05,,15.391
5956342,K01052.01,Kepler-265 c,CONFIRMED,1,0,0,0,0,17.02902786,143.33395,0,,0.202,4.645,,568.9,0.021839,1.44107,LS+MCMC,2.54,0.1243,89.59,755,76.66,28.06,5839,4.327,-0.28,1.067,0.881,,15.381
5956342,K01052.02,Kepler-265 b,CONFIRMED,0.945,0,0,0,0,6.84619236,132.17265,0,,0.077,3.529,,246.8,0.014341,1.36207,LS+MCMC,1.67,0.0677,89.71,1022,258.41,15,5839,4.327,-0.28,1.067,0.881,,15.381
5956342,K01052.03,Kepler-265 e,CONFIRMED,0.765,0,0,0,0,67.8321638,125.881,0,,0.027,7.358,,507.8,0.02055,1.52524,LS+MCMC,2.39,0.3123,89.98,476,12.14,71.85,5839,4.327,-0.28,1.067,0.881,,15.381
5956342,K01052.04,Kepler-265 d,CONFIRMED,0.815,0,0,0,0,43.1312147,166.26105,0,,0.67,3.198,,447.8,0.020505,5.0679,LS+MCMC,2.39,0.2309,89.52,554,22.21,79.3,5839,4.327,-0.28,1.067,0.881,,15.381
5956656,K01053.01,Kepler-756 b,CONFIRMED,0.999,0,0,0,0,1.224866441,133.20824,0,,0.286,1.7086,,196,0.012766,1.93938,LS+MCMC,1.54,0.0219,86.94,1741,2174.33,5.358,5553,4.32,0.14,1.107,0.933,,15.376
3116412,K01115.01,Kepler-772 b,CONFIRMED,0.989,0,0,0,0,12.99204853,136.32016,0,,0.091,6.0175,,270.6,0.014939,0.52036,LS+MCMC,2.03,0.1071,89.69,866,132.94,16.683,5765,4.236,0,1.242,0.968,,13.974
2849805,K01116.01,Kepler-773 b,CONFIRMED,1,0,0,0,0,3.749105745,135.10837,0,,0.942,1.9826,,182.6,0.015686,0.23091,LS+MCMC,1.68,0.047,80.24,1160,428.25,5.56,5751,4.447,0.06,0.983,0.987,,13.333
3114811,K01117.01,Kepler-774 b,CONFIRMED,1,0,0,0,0,11.08956602,141.76142,0,,0.02,6.2877,,148.1,0.011202,0.38989,LS+MCMC,3.51,0.1114,89.92,1422,965.62,13.634,6353,3.698,-0.1,2.867,1.497,,12.808
2853446,K01118.01,,CANDIDATE,1,0,0,0,0,7.37290344,137.60991,0,,0.993,2.172,,205.2,0.022864,0.09167,LS+MCMC,2.67,0.0737,81.09,1004,240.11,6.41,5973,4.371,-0.14,1.07,0.982,,13.835
3003992,K01119.01,,FALSE POSITIVE,0,0,0,0,1,7.24476126,139.10497,0,,0.04,2.3145,,58,0.006839,5.02231,LS+MCMC,0.65,0.07,89.9,837,116.02,24.06,5370,4.494,0.04,0.874,0.869,,11.157
3003992,K01119.02,,FALSE POSITIVE,0,0,0,1,0,13.55480534,139.81609,0,,0.497,2.288,,48.3,0.006462,6.39782,LS+MCMC,0.62,0.1062,89.28,679,50.41,39.6,5370,4.494,0.04,0.874,0.869,,11.157
5735762,K00148.03,Kepler-48 d,CONFIRMED,0.998,0,0,0,0,42.89645024,146.0613,0,,0.007,5.6897,,555.3,0.02097,2.09055,LS+MCMC,2,0.2279,89.99,448,9.54,58.81,5192,4.489,0.18,0.873,0.856,,13.04
3447722,K01198.03,Kepler-275 d,CONFIRMED,0.998,0,0,0,0,35.6757453,145.00717,0,,0.61,7.381,,471.2,0.020763,0.41077,LS+MCMC,3.02,0.2178,88.84,671,47.96,30.2,6157,4.224,-0.08,1.33,1.08,,15.319
3859079,K01199.01,Kepler-786 b,CONFIRMED,1,0,0,0,0,53.5292702,147.86464,0,,0.346,5.668,,1086.1,0.029542,2.25989,LS+MCMC,2.28,0.2548,89.72,348,3.48,70,4736,4.624,0.12,0.708,0.791,,14.887
4061149,K01201.01,Kepler-1741 b,CONFIRMED,1,0,0,0,0,2.757584622,133.05017,0,,0.093,0.9267,,563.1,0.021901,30.83073,LS+MCMC,1.01,0.0296,89.77,615,33.79,23.14,3683,4.84,-0.22,0.424,0.454,,15.597
3444588,K01202.01,Kepler-787 b,CONFIRMED,0.99,0,0,0,0,0.928310036,133.80358,0,,0.181,1.1899,,376.2,0.017601,4.74015,LS+MCMC,1.16,0.0159,88.27,1115,365.72,6,4109,4.672,-0.02,0.602,0.621,,15.854
3962243,K01203.01,Kepler-276 c,CONFIRMED,0.999,0,0,0,0,31.8841473,160.20696,0,,0.938,6.122,,910,0.03477,0.09877,LS+MCMC,3.7,0.1994,86.92,563,23.82,17.44,5779,4.477,0.14,0.974,1.037,,15.368
12252424,K00153.02,Kepler-113 b,CONFIRMED,1,0,0,0,0,4.75400072,128.547155,0,,0.672,2.5394,,748.7,0.026463,1.15331,LS+MCMC,2,0.0502,86.54,775,85.23,11.13,4728,4.628,0.04,0.693,0.768,,13.461
3962243,K01203.02,Kepler-276 b,CONFIRMED,0.985,0,0,0,0,14.12847677,142.8971,0,,0.811,3.685,,628.7,0.025658,0.59017,LS+MCMC,2.73,0.1159,87.47,739,70.5,18.4,5779,4.477,0.14,0.974,1.037,,15.368
10879208,K01286.01,,FALSE POSITIVE,0,0,1,1,1,0.668483615,178.281377,0,,1.269,2.0909,,2899.8,0.333884,0.18475,LS+MCMC,29.53,0.0145,39.03,1832,2642.17,1.634,5546,4.575,-0.14,0.81,0.907,,15.905
10843203,K01287.01,,FALSE POSITIVE,0,0,1,0,0,4.429633087,355.143546,0,,1.264,3.0257,,6120.1,0.363622,0.19465,LS+MCMC,32.12,0.0498,77.56,950,192.62,5.87,5344,4.545,-0.1,0.809,0.837,,15.91
10790387,K01288.01,Kepler-807 b,CONFIRMED,1,0,0,0,0,117.931108,219.704226,0,,0.615,5.8796,,8506.6,0.088538,3.54676,LS+MCMC,10.36,0.4884,89.74,418,7.2,137.6,6392,4.425,-0.2,1.072,1.116,,15.128
10748393,K01289.01,,FALSE POSITIVE,0,0,0,0,1,4.887806806,354.539481,0,,0.561,2.4078,,4676,0.064413,2.1946,LS+MCMC,5.71,0.0524,87.71,918,167.54,14.05,5284,4.523,-0.12,0.812,0.804,,15.399
10748393,K01289.02,,FALSE POSITIVE,0.001,1,0,0,0,386.39833,365.94877,0,,0.287,8.519,,748,0.024773,5.01796,LS+MCMC,2.2,0.9651,89.95,214,0.49,341,5284,4.523,-0.12,0.812,0.804,,15.399
10874226,K01290.01,,FALSE POSITIVE,0,0,1,0,0,11.97360504,144.779315,0,,1.3,4.3117,,3822.9,0.371003,0.10661,LS+MCMC,38.2,0.1031,81.97,820,106.83,9.31,6146,4.497,-0.26,0.943,1.02,,15.175
6541920,K00157.06,Kepler-11 b,CONFIRMED,1,0,0,0,0,10.30401132,138.50377,0,,0.017,4.2246,,316.1,0.016083,1.21036,LS+MCMC,1.84,0.0903,89.95,849,122.98,18.939,5657,4.364,0,1.046,0.921,,13.709
10662202,K00750.02,,CANDIDATE,0.915,0,0,0,0,5.04413987,132.51986,0,,0.727,1.623,,172,0.012998,3.51473,LS+MCMC,1.18,0.0533,87.52,862,130.09,16.78,4954,4.5,0.18,0.828,0.791,,15.377
10662202,K00750.03,,CANDIDATE,0.929,0,0,0,0,14.516741,138.83799,0,,0.851,2.706,,227.2,0.016064,1.06322,LS+MCMC,1.45,0.1078,87.86,606,31.8,22.8,4954,4.5,0.18,0.828,0.791,,15.377
10682541,K00751.01,Kepler-663 b,CONFIRMED,1,0,0,0,0,4.99677968,171.74208,0,,0.71,2.1717,,934.7,0.030014,1.71827,LS+MCMC,2.78,0.0559,86.9,917,166.95,13.14,5339,4.552,0.18,0.847,0.931,,15.861
10797460,K00752.01,Kepler-227 b,CONFIRMED,1,0,0,0,0,9.48803557,170.53875,0,,0.146,2.9575,,615.8,0.022344,3.20796,LS+MCMC,2.26,0.0853,89.66,793,93.59,24.81,5455,4.467,0.14,0.927,0.919,,15.347
10797460,K00752.02,Kepler-227 c,CONFIRMED,0.969,0,0,0,0,54.4183827,162.51384,0,,0.586,4.507,,874.8,0.027954,3.02368,LS+MCMC,2.83,0.2734,89.57,443,9.11,77.9,5455,4.467,0.14,0.927,0.919,,15.347
5358241,K00829.02,Kepler-53 d,CONFIRMED,0.998,0,0,0,0,9.75192101,138.78608,0,,0.949,4.793,,418,0.024042,0.044,LS+MCMC,2.76,0.0902,80.97,870,135.66,6.05,5775,4.405,0.16,1.053,1.026,,15.386
3531558,K00118.01,Kepler-467 b,CONFIRMED,0.912,0,0,0,0,24.99324319,138.68167,0,,0.686,5.9409,,269.6,0.015956,0.42385,LS+MCMC,2.29,0.1651,88.37,712,60.88,24.1,5718,4.181,0,1.317,0.961,,12.377
5358241,K00829.03,Kepler-53 c,CONFIRMED,1,0,0,0,0,38.5576546,163.85063,0,,0.911,5.794,,993,0.03498,0.19756,LS+MCMC,4.02,0.2255,87.91,550,21.71,24.9,5775,4.405,0.16,1.053,1.026,,15.386
5358624,K00830.01,Kepler-428 b,CONFIRMED,0.99,0,0,0,0,3.525632539,170.0479951,0,,0.12,2.59959,,22335,0.13372,2.43681,LS+MCMC,11.58,0.0431,89.41,975,213.12,11.699,5150,4.572,0.08,0.793,0.855,,15.224
5370302,K00831.01,,FALSE POSITIVE,0.006,0,1,0,0,3.9043425,173.393734,0,,0.709,3.831,,16228.4,0.125229,0.39988,LS+MCMC,12.28,0.0484,84.06,1104,351.05,6.856,5810,4.526,-0.06,0.898,0.989,,15.016
5372966,K00832.01,,FALSE POSITIVE,0,0,1,0,0,9.286358079,171.8214689,0,,0.377,3.49949,,44791.4,0.19639,2.67897,LS+MCMC,17.61,0.081,89.06,796,95.03,23.029,5670,4.523,-0.4,0.821,0.82,,15.365
5376067,K00833.01,,FALSE POSITIVE,0,0,1,0,0,3.951405455,173.276125,0,,1.276,2.1862,,2453.9,0.331342,0.19337,LS+MCMC,31.44,0.0482,76.4,1133,388.71,5.42,6046,4.539,-0.38,0.869,0.953,,15.446
7849854,K00897.01,Kepler-718 b,CONFIRMED,1,0,0,0,0,2.052349884,169.890622,0,,0.437,2.0778,,14280.6,0.11123,2.08526,LS+MCMC,13.12,0.0322,86.76,1497,1183.18,7.743,5855,4.393,0.14,1.08,1.049,,15.257
11449844,K00125.01,Kepler-468 b,CONFIRMED,0.92,0,0,0,0,38.47876629,151.852812,0,,0.003,5.04169,,23530,0.138123,3.7339,LS+MCMC,13.26,0.2213,90,484,13.01,66.3614,5510,4.539,0.16,0.879,0.973,,13.779
7870390,K00898.01,Kepler-83 b,CONFIRMED,1,0,0,0,0,9.7704486,175.71372,0,,0.09,2.4517,,1897.8,0.040133,6.22573,LS+MCMC,2.23,0.0714,89.84,460,10.59,31.55,3906,4.73,-0.32,0.509,0.508,,15.777
7870390,K00898.02,Kepler-83 d,CONFIRMED,1,0,0,0,0,5.169804269,172.63153,0,,0.351,2.153,,1037.4,0.029936,3.97487,LS+MCMC,1.66,0.0467,88.87,569,24.75,17.77,3906,4.73,-0.32,0.509,0.508,,15.777
